Point,Zone,Probe,DAS,Date,depth_5,depth_15,depth_25,depth_35,depth_45,depth_55,depth_65,depth_75,depth_85,Neutron_depth_5,Neutron_depth_15,Neutron_depth_25,Neutron_depth_35,Neutron_depth_45,Neutron_depth_55,Neutron_depth_65,Neutron_depth_75,Neutron_depth_85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,125,17-Apr,8.207932958,17.57193729,28.43034021,47.91744458,45.81222792,49.54313792,50.97568396,52.77995833,54.82318583,7.502050724,16.06075068,25.98533095,43.79654435,41.87237632,45.28242806,46.59177514,48.24088192,50.10839185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,126,18-Apr,6.784656833,16.62796646,27.55805042,47.65125146,45.52947438,49.59920813,50.93199396,52.77958167,54.83185104,6.201176346,15.19796134,25.18805808,43.55324383,41.61393958,45.33367623,46.55184248,48.24053764,50.11631185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,127,19-Apr,5.235362,15.21857063,26.46729167,47.37910563,45.18575875,49.62349958,50.91923167,52.73646063,54.84534833,4.785120868,13.90977355,24.19110458,43.30450254,41.2997835,45.35587862,46.54017774,48.20112501,50.12864838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,128,20-Apr,4.325528813,13.823565,25.29714646,47.07595854,44.90910583,49.63969271,50.89649958,52.70407438,54.82318667,3.953533335,12.63473841,23.12159186,43.02742611,41.04692273,45.37067914,46.51940062,48.17152398,50.10839261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,129,21-Apr,8.177281313,14.71202292,24.55226646,46.70351625,44.77821188,49.61959188,50.8989525,52.68187083,54.83967958,7.47403512,13.44678895,22.44077154,42.68701385,40.92728565,45.35230697,46.52164259,48.15122994,50.12346714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,130,22-Apr,8.863761958,15.49042333,24.15868333,46.30115125,44.56660021,49.58070563,50.8780225,52.67340167,54.84051208,8.10147843,14.15824693,22.08103657,42.31925224,40.73387259,45.31676494,46.50251257,48.14348912,50.12422804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,131,23-Apr,7.7225675,15.13284708,23.58378417,45.95382771,44.12635229,49.51670979,50.87753167,52.64086167,54.82785333,7.058426695,13.83142223,21.55557873,42.00179853,40.33148599,45.25827275,46.50206394,48.11374756,50.11265795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,132,24-Apr,6.143461479,14.18648479,22.86990563,45.55777875,43.85849146,49.46602729,50.83062833,52.59855688,54.82235333,5.615123792,12.9664471,20.90309374,41.63980978,40.08666119,45.21194894,46.4591943,48.07508098,50.10763095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,133,25-Apr,7.180466271,13.93016167,22.3190175,45.15611188,43.88132521,49.45000771,50.81640875,52.55119583,54.80935938,6.562946172,12.73216776,20.399582,41.27268625,40.10753124,45.19730705,46.4461976,48.03179299,50.09575447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,134,26-Apr,12.15280688,27.99296125,30.28194063,45.04567146,43.95502813,49.35742354,50.67586917,52.537105,54.77354958,11.10766548,25.58556658,27.67769373,41.17174371,40.17489571,45.11268512,46.31774442,48.01891397,50.06302432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,135,27-Apr,12.78133375,29.99229583,35.57619,45.73848896,44.12446271,49.28049063,50.59059792,52.53616563,54.78171146,11.68213905,27.41295839,32.51663766,41.80497891,40.32975892,45.04236843,46.2398065,48.01805538,50.07048427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,136,28-Apr,13.06085458,31.26581854,39.29401813,48.9097425,44.19508458,49.14523854,50.50071083,52.49503813,54.76872063,11.93762109,28.57695815,35.91473257,44.70350465,40.39430731,44.91874803,46.1576497,47.98046485,50.05861065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,137,29-Apr,11.94211979,30.73297667,39.42263417,50.32783542,44.38385771,48.98165396,50.38293979,52.44398208,54.74574646,10.91509749,28.08994067,36.03228763,45.99964157,40.56684595,44.76923172,46.05000697,47.93379962,50.03761226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,138,30-Apr,10.52460819,30.08700042,39.2475,50.56022792,44.56142417,48.82309563,50.31762021,52.42277854,54.7395875,9.619491883,27.49951838,35.872215,46.21204832,40.72914169,44.6243094,45.99030487,47.91441959,50.03198298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,139,1-May,8.818275917,28.80602979,38.95083229,50.55001229,44.76366146,48.72877583,50.29293292,52.40139625,54.75223854,8.059904188,26.32871123,35.60106071,46.20271123,40.91398657,44.53810111,45.96774069,47.89487617,50.04354603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,140,2-May,7.033363021,26.51872875,38.16248958,50.40705729,44.90981854,48.68901354,50.30527688,52.38601396,54.73709104,6.428493801,24.23811808,34.88051548,46.07205036,41.04757415,44.50175838,45.97902306,47.88081676,50.02970121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,141,3-May,5.264826167,23.37882979,36.32978604,50.04751375,44.98565833,48.69130292,50.34214854,52.3839525,54.72777104,4.812051116,21.36825043,33.20542444,45.74342757,41.11689172,44.50385087,46.01272377,47.87893259,50.02118273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,142,4-May,3.877923646,20.40652313,33.85898479,49.4519075,45.04698,48.72277021,50.39952104,52.39595646,54.70763333,3.544422212,18.65156214,30.9471121,45.19904346,41.17293972,44.53261197,46.06516223,47.8899042,50.00277687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,143,5-May,3.006088188,18.38661354,31.73214458,48.75626563,45.06306979,48.75409458,50.44781625,52.39970438,54.6841725,2.747564603,16.80536478,29.00318015,44.56322678,41.18764579,44.56124245,46.10930405,47.8933298,49.98133367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,144,6-May,2.530950958,16.82629833,29.94423625,47.94191792,44.95658271,48.76053375,50.49809521,52.40083,54.6517425,2.313289176,15.37923668,27.36903193,43.81891298,41.0903166,44.56712785,46.15525902,47.89435862,49.95169265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,145,7-May,2.174553688,15.51500938,28.39420333,47.06646188,44.71932854,48.74164729,50.53651813,52.39220208,54.59538708,1.98754207,14.18071857,25.95230185,43.01874615,40.87346629,44.54986562,46.19037757,47.8864727,49.90018379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,146,8-May,1.827093271,14.46972958,27.07994729,46.24895833,44.40345479,48.73735604,50.58847917,52.38695229,54.52975958,1.66996325,13.22533284,24.75107182,42.27154792,40.58475768,44.54594342,46.23786996,47.88167439,49.84020026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,147,9-May,1.505755833,13.66614833,26.11483729,45.63720667,44.06303583,48.734495,50.63737688,52.36745,54.47795271,1.376260832,12.49085958,23.86896128,41.71240689,40.27361475,44.54332843,46.28256246,47.8638493,49.79284878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,148,10-May,2.164278667,13.44782958,25.5564925,45.30254167,43.86681396,48.74622563,50.65775542,52.33427146,54.46218542,1.978150701,12.29131624,23.35863415,41.40652308,40.09426796,44.55405022,46.30118845,47.83352411,49.77843747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,149,11-May,3.304646313,13.11793375,25.20711417,45.11050583,43.81557438,48.78357792,50.65498125,52.33802021,54.47645771,3.02044673,11.98979145,23.03930235,41.23100233,40.04743498,44.58819022,46.29865286,47.83695047,49.79148235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,150,12-May,3.794591917,12.95413021,24.93574354,44.90060979,43.76503042,48.81564646,50.66329938,52.31777646,54.49122833,3.468257012,11.84007501,22.7912696,41.03915735,40.0012378,44.61750086,46.30625563,47.81844768,49.8049827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,151,13-May,3.985648083,12.83319438,24.73861688,44.69716,43.69322479,48.85875708,50.63704646,52.32040438,54.48210083,3.642882348,11.72953966,22.61109582,40.85320424,39.93560746,44.65690397,46.28226046,47.8208496,49.79664016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,152,14-May,4.419793063,12.84715229,24.53695625,44.46170479,43.6012575,48.88469667,50.62889521,52.29979375,54.47595979,4.039690859,11.74229719,22.42677801,40.63799818,39.85154936,44.68061275,46.27481022,47.80201149,49.79102725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,153,15-May,3.956799479,12.77116813,24.29675563,44.21078688,43.5198575,48.919815,50.6287325,52.30747375,54.48873937,3.616514724,11.67284767,22.20723464,40.4086592,39.77714976,44.71271091,46.27466151,47.80903101,49.80270779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,154,16-May,3.441903167,12.66106542,24.03755167,43.88063354,43.46689021,48.97044375,50.64585104,52.28443396,54.46234979,3.145899494,11.57221379,21.97032222,40.10689906,39.72873765,44.75898559,46.29030785,47.78797264,49.77858771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,155,17-May,4.584291375,12.75554729,23.73529292,43.55149438,43.51137667,49.018235,50.64764396,52.27769188,54.46218625,4.190042317,11.65857022,21.69405773,39.80606586,39.76939827,44.80266679,46.29194658,47.78181037,49.77843823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,156,18-May,3.877416396,12.60096875,23.42403458,43.15718104,43.50407188,49.07164875,50.65041646,52.27900313,54.45421896,3.543958586,11.51728544,21.40956761,39.44566347,39.76272169,44.85148696,46.29448064,47.78300886,49.77115613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C1,C,1119,157,19-May,3.49201775,12.47799417,23.36257917,42.91786542,43.48344833,49.09750667,50.66248417,52.29960583,54.4626825,3.191704224,11.40488667,21.35339736,39.22692899,39.74387178,44.87512109,46.30551053,47.80183973,49.77889181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,20,3-Jan,34.73978906,37.77968353,31.21408824,42.09265235,35.27767,40.40446412,38.71929588,39.00276353,42.58315647,31.7521672,34.53063075,28.52967665,38.47268425,32.24379038,36.9296802,35.38943644,35.64852587,38.92100501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,21,4-Jan,41.18202717,47.22632891,37.1978437,52.64406283,43.52136478,50.633025,48.511895,47.84527261,53.26629087,37.64037284,43.16486463,33.99882914,48.11667342,39.77852741,46.27858485,44.33987203,43.73057916,48.68538985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,22,5-Jan,41.06037854,49.41106229,38.62238063,55.15276854,45.52246167,53.08064542,50.87178271,51.32620729,55.79180646,37.52918599,45.16171093,35.30085589,50.40963045,41.60752996,48.51570991,46.4968094,46.91215346,50.9937111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,23,6-Jan,39.00896063,49.20768167,38.42570646,55.09345125,45.46266125,53.05853313,49.81792479,51.31262229,55.7681275,35.65419001,44.97582104,35.1210957,50.35541444,41.55287238,48.49549928,45.53358326,46.89973677,50.97206854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,24,7-Jan,37.73054208,49.20268813,38.36957167,55.14301417,45.49696479,53.13038688,50.90489917,51.36438896,55.80501521,34.48571546,44.97125695,35.0697885,50.40071495,41.58422582,48.5611736,46.52707784,46.94705151,51.0057839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,25,8-Jan,35.88202446,49.03037964,38.23951464,55.08113786,45.44293196,53.10059857,50.88522304,51.35560714,55.80046179,32.79617036,44.81376699,34.95091638,50.34416,41.53483982,48.53394709,46.50909385,46.93902493,51.00162207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,26,9-Jan,34.58617188,48.98676854,38.20270521,55.13094854,45.47000208,53.16178813,50.93118063,51.40699542,55.85159729,31.61176109,44.77390645,34.91727256,50.38968697,41.5595819,48.58987435,46.55109909,46.98599381,51.04835992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,27,10-Jan,33.29241146,48.92801792,38.12731646,55.10169958,45.4295725,53.17739979,50.93818125,51.40793854,55.85093646,30.42926407,44.72020838,34.84836724,50.36295342,41.52262927,48.60414341,46.55749766,46.98685583,51.04775592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,28,11-Jan,30.40196042,48.84945813,38.06726917,55.09988313,45.43334979,53.18327979,50.95171438,51.42538958,55.86084896,27.78739182,44.64840473,34.79348402,50.36129318,41.52608171,48.60951773,46.56986694,47.00280608,51.05681595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,29,12-Jan,28.62101917,48.63578563,37.93657063,55.02600063,45.34370646,53.13756354,50.89282563,51.38212208,55.82786625,26.15961152,44.45310806,34.67402555,50.29376457,41.4441477,48.56773308,46.51604262,46.96325958,51.02666975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,30,13-Jan,26.99055083,47.37316083,36.97694042,53.76375938,44.28679458,51.95508042,48.67223417,49.20988375,54.62154646,24.66936346,43.299069,33.79692354,49.14007607,40.47813025,47.4869435,44.48642203,44.97783375,49.92409346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,31,14-Jan,26.86868063,48.48123854,37.81368583,55.04521208,45.31677313,53.19852938,50.81195896,51.44128021,55.8977,24.55797409,44.31185203,34.56170885,50.31132384,41.41953064,48.62345585,46.44213049,47.01733011,51.0904978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,32,15-Jan,25.67575563,48.35902875,37.73308396,55.02886729,45.30430604,53.17005313,50.80310375,51.44348167,55.89951688,23.46764064,44.20015228,34.48803874,50.2963847,41.40813572,48.59742856,46.43403683,47.01934224,51.09215842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,33,16-Jan,24.1026225,48.24202188,37.72178333,55.03959896,45.27347,53.18585,50.80931792,51.47195708,55.92844833,22.02979697,44.09320799,34.47770997,50.30619345,41.37995158,48.6118669,46.43971658,47.04536877,51.11860178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,34,17-Jan,22.5366017,47.96156245,37.73265151,54.84954774,45.09719396,53.03289377,50.66795038,51.34665038,55.81330226,20.59845395,43.83686808,34.48764348,50.13248663,41.21883528,48.47206491,46.31050664,46.93083844,51.01335827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,35,18-Jan,27.39064583,48.39354583,37.80985417,55.04323083,45.23282042,53.19999708,50.80046521,51.45197563,55.92629792,25.03505029,44.23170089,34.55820671,50.30951298,41.34279786,48.62479733,46.4316252,47.02710572,51.1166363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,36,19-Jan,35.03676521,48.62114542,37.81775458,55.0531375,45.21381167,53.20937083,50.80605438,51.456065,55.93225208,32.0236034,44.43972691,34.56542769,50.31856768,41.32542386,48.63336494,46.4367337,47.03084341,51.1220784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,37,20-Jan,32.93156979,48.77379833,37.85012583,55.04900958,45.20054354,53.20661417,50.81102813,51.44835792,55.91885958,30.09945479,44.57925168,34.59501501,50.31479476,41.3132968,48.63084535,46.44127971,47.02379914,51.10983766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,38,21-Jan,31.8609375,47.74225154,37.05841635,53.90136788,44.23612115,52.12596673,49.75500481,50.40008346,54.79980712,29.12089688,43.63641791,33.87139254,49.26585025,40.43181473,47.64313359,45.47607439,46.06567628,50.0870237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,39,22-Jan,37.27980563,48.80811979,38.10449,55.06007438,45.12686063,53.21083938,50.85251229,51.44285104,55.929275,34.07374234,44.61062149,34.82750386,50.32490798,41.24595061,48.63470719,46.47919623,47.01876585,51.11935735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,40,23-Jan,40.43609583,49.2918,38.14618625,55.05214729,45.13308083,53.21966271,50.89370104,51.46723854,55.91439458,36.95859159,45.0527052,34.86561423,50.31766262,41.25163588,48.64277172,46.51684275,47.04105603,51.10575665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,41,24-Jan,41.63298563,50.59487146,38.95887333,55.20586375,45.29625542,53.32579938,50.94316354,51.46362042,55.96566688,38.05254886,46.24371251,35.60841023,50.45815947,41.40077745,48.73978063,46.56205148,47.03774906,51.15261952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,42,25-Jan,43.92378146,51.87207146,41.0545725,55.30018125,46.18734771,54.0025025,51.39572688,51.55435938,55.90315708,40.14633625,47.41107331,37.52387927,50.54436566,42.21523581,49.35828729,46.97569436,47.12068447,51.09548557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,43,26-Jan,41.96391792,50.444355,43.95189188,55.30018146,46.72648188,54.24572292,51.62555979,51.81017354,55.94465333,38.35502098,46.10614047,40.17202917,50.54436585,42.70800443,49.58059075,47.18576165,47.35449862,51.13341315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,44,27-Jan,41.77320771,50.29049833,40.18952042,55.29041313,46.74069208,54.20947458,51.66712188,51.88618417,55.95275625,38.18071185,45.96551548,36.73322166,50.5354376,42.72099256,49.54745977,47.22374939,47.42397233,51.14081921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,45,28-Jan,41.37762771,50.22655896,39.77119229,55.27849292,46.65416375,54.21802333,51.68657771,51.927935,55.94035479,37.81915173,45.90707489,36.35086975,50.52454253,42.64190567,49.55527333,47.24153203,47.46213259,51.12948428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,46,29-Jan,41.18133542,50.17861125,39.53074688,55.28610854,46.55491104,54.20278646,51.68469625,51.95910479,55.93754271,37.63974057,45.86325068,36.13110264,50.53150321,42.55118869,49.54134682,47.23981237,47.49062178,51.12691404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,47,30-Jan,40.99376625,50.13114292,39.41466479,55.28263292,46.35833042,54.18402292,51.69678125,51.97145333,55.96549229,37.46830235,45.81986463,36.02500362,50.52832649,42.371514,49.52419695,47.25085806,47.50190835,51.15245995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,48,31-Jan,40.76365708,50.08779167,39.35581917,55.27832813,46.10341208,54.08544396,51.72299438,52.03462375,55.95044083,37.25798257,45.78024158,35.97121872,50.52439191,42.13851864,49.43409578,47.27481686,47.55964611,51.13870292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,49,1-Feb,40.45305583,50.080215,39.29892021,55.29769792,45.98613563,54.03942729,51.73429813,52.05252271,55.97326729,36.97409303,45.77331651,35.91921307,50.5420959,42.03132796,49.39203654,47.28514849,47.57600576,51.1595663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,50,2-Feb,41.76871354,50.02160021,39.25457771,55.29554646,45.92855417,54.00011271,51.74858729,52.07137729,55.96962875,38.17660418,45.71974259,35.87868403,50.54012946,41.97869851,49.35610302,47.29820878,47.59323884,51.15624068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,51,3-Feb,41.84066083,49.94441438,39.19385604,55.30200167,45.87532271,53.99770042,51.79304333,52.07375333,55.97376354,38.242364,45.64919474,35.82318442,50.54602952,41.93004496,49.35389818,47.33884161,47.59541055,51.16001988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,52,4-Feb,41.16977083,49.85037708,39.14857417,55.31922208,45.83434313,53.96508333,51.81189688,52.06757688,55.98352646,37.62917054,45.56324465,35.78179679,50.56176898,41.89258962,49.32408617,47.35607374,47.58976526,51.16894318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,53,5-Feb,40.072175,49.75312104,39.08883375,55.30299604,45.80445292,53.93747396,51.7426225,51.99614667,55.97955396,36.62596795,45.47435263,35.72719405,50.54693838,41.86526997,49.2988512,47.29275697,47.52447805,51.16531232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,54,6-Feb,39.17421688,49.63819375,39.02964542,55.30580958,45.77853417,53.91190813,51.73257229,51.96147917,56.00305083,35.80523422,45.36930909,35.67309591,50.54950996,41.84158023,49.27548403,47.28357107,47.49279196,51.18678846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,55,7-Feb,38.53479938,49.52944167,38.97529583,55.28743354,45.76368188,53.887095,51.75942229,51.91354042,56.00867646,35.22080663,45.26990968,35.62342039,50.53271426,41.82800523,49.25280483,47.30811197,47.44897594,51.19193028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,56,8-Feb,37.89028521,49.44082208,38.92237229,55.28726771,45.742065,53.87654104,51.74780063,51.88792333,56.00851125,34.63172068,45.18891138,35.57504827,50.53256269,41.80824741,49.24315851,47.29748977,47.42556193,51.19177928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,57,9-Feb,38.18546958,49.36973083,38.86823438,55.27882583,45.70066542,53.87783875,51.71561854,51.85203854,56.02075813,34.9015192,45.12393398,35.52556622,50.52484681,41.77040819,49.24434462,47.26807535,47.39276323,51.20297293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,58,10-Feb,36.59320146,49.12839917,38.81439958,55.27468708,45.67198125,53.8206575,51.64422667,51.83338958,56.04426396,33.44618613,44.90335684,35.47636122,50.52106399,41.74419086,49.19208096,47.20282317,47.37571808,51.22445726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,59,11-Feb,34.85907771,48.873375,38.7235125,55.25978854,45.65500396,53.78420521,51.62336458,51.89725458,56.07522771,31.86119703,44.67026475,35.39329043,50.50744673,41.72867362,49.15876356,47.18375523,47.43409069,51.25275813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,60,12-Feb,33.22041125,48.70864333,38.63174792,55.25598229,45.70363458,53.76922833,51.61599625,51.88507854,56.05966125,30.36345588,44.51970001,35.3094176,50.50396781,41.77312201,49.1450747,47.17702057,47.42296179,51.23853038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,61,13-Feb,31.72453438,48.53938458,38.53674104,55.24290854,45.69786375,53.75295625,51.57226229,51.86910792,56.06247604,28.99622442,44.36499751,35.22258131,50.49201841,41.76784747,49.13020201,47.13704773,47.40836464,51.2411031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,62,14-Feb,29.70826313,48.25067667,38.44263958,55.22669208,45.66703708,53.74371271,51.54060688,51.84603292,56.08400521,27.1533525,44.10111847,35.13657258,50.47719656,41.73967189,49.12175342,47.10811468,47.38727409,51.26078076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,63,15-Feb,27.96839896,47.94417188,38.28729125,55.21213521,45.62633771,53.72374813,51.52980292,51.84761083,56.09212063,25.56311665,43.82097309,34.9945842,50.46389158,41.70247267,49.10350579,47.09823987,47.3887163,51.26819825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,64,16-Feb,26.47984229,47.61522729,38.12448417,55.18534146,45.59586917,53.71321458,51.52243854,51.84492375,56.11282729,24.20257585,43.52031774,34.84577853,50.43940209,41.67462442,49.09387813,47.09150883,47.38626031,51.28712414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,65,17-Feb,25.07901792,47.21207792,37.95381958,55.16318354,45.56211833,53.67977021,51.50662354,51.83401979,56.12624875,22.92222238,43.15183922,34.6897911,50.41914976,41.64377616,49.06330997,47.07705392,47.37629409,51.29939136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,66,18-Feb,23.84116958,46.62966063,37.7463175,55.14003979,45.51325396,53.64578646,51.46811396,51.82849,56.13536125,21.790829,42.61950981,34.5001342,50.39799637,41.59911412,49.03224882,47.04185616,47.37123986,51.30772018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,67,19-Feb,22.64393188,45.77712979,37.555115,55.10054417,45.46556417,53.61790229,51.41991229,51.82185458,56.12740896,20.69655373,41.84029663,34.32537511,50.36189737,41.55552565,49.00676269,46.99779983,47.36517509,51.30045179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,68,20-Feb,21.38222333,44.75424688,37.35138333,55.07774792,45.40575146,53.56862979,51.39113917,51.83765271,56.15475125,19.54335213,40.90538164,34.13916437,50.3410616,41.50085683,48.96172763,46.9715012,47.37961458,51.32544264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,69,21-Feb,20.08129479,43.74414146,37.08776083,55.02408,45.34582854,53.54132396,51.35189208,51.84002646,56.18857021,18.35430344,39.98214529,33.8982134,50.29200912,41.44608729,48.9367701,46.93562936,47.38178418,51.35635317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,70,22-Feb,18.89320146,42.89366146,36.70785896,54.96499896,45.22791833,53.47697625,51.32094792,51.81806438,56.21477229,17.26838613,39.20480657,33.55098309,50.23800905,41.33831736,48.87795629,46.9073464,47.36171084,51.38030187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,71,23-Feb,17.69779479,41.9619575,36.26595875,54.91436417,45.08630896,53.41966938,51.25722354,51.77762896,56.230195,16.17578444,38.35322916,33.1470863,50.19172885,41.20888639,48.82557781,46.84910232,47.32475287,51.39439823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,72,24-Feb,16.40158604,40.91631917,35.75858292,54.83822313,44.91901438,53.35633083,51.2210025,51.73389708,56.22604917,14.99104964,37.39751572,32.68334479,50.12213594,41.05597914,48.76768638,46.81599629,47.28478193,51.39060894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,73,25-Feb,15.33622813,40.02817979,35.27118563,54.76510063,44.72960979,53.304065,51.17746958,51.72489708,56.20100771,14.01731251,36.58575633,32.23786366,50.05530197,40.88286335,48.71991541,46.7762072,47.27655593,51.36772105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,74,26-Feb,14.41587813,39.20470208,34.89059375,54.68102125,44.52755125,53.23032521,51.11883542,51.72679313,56.17282208,13.17611261,35.8330977,31.89000269,49.97845342,40.69818184,48.65251724,46.72261557,47.27828892,51.34195938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C2,C,1104,75,27-Feb,13.59665083,38.2360675,34.42967646,54.60440396,44.26825292,53.15628396,51.07628479,51.70548375,56.13354208,12.42733886,34.9477657,31.46872428,49.90842522,40.46118317,48.58484354,46.6837243,47.25881215,51.30605746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
