Point	Zone	Probe	DAS	Date	depth_5	depth_15	depth_25	depth_35	depth_45	depth_55	depth_65	depth_75	depth_85	Sum_SWC_Raw.data	SWC_corrected	Precipitation
B2	B	1115	151	43964	17.0688318	20.8539188	26.1574634	21.633218	30.0219316	24.0143952	27.8647178	28.3709048	32.332141	228.3175224	150.1772351	3.2
B2	B	1115	152	43965	17.89827958	20.76392771	26.00398729	21.55630604	30.02678146	24.00301083	27.85516688	28.33822667	32.2998725	228.745559	150.1657815	0.6
B2	B	1115	153	43966	16.22045771	20.64625708	25.87551479	21.46917271	30.03769563	23.98904229	27.85366167	28.31827917	32.27361938	226.6837004	149.373679	0.2
B2	B	1115	154	43967	13.38816563	20.46880708	25.78433958	21.436995	30.0616975	23.97900646	27.846735	28.28816146	32.21779792	223.4717056	148.2485883	0.4
B2	B	1115	155	43968	15.78163708	20.07482958	25.64234396	21.45049771	30.09158479	23.9802475	27.84227854	28.2606675	32.18561729	225.309704	148.7594284	3.4
B2	B	1115	156	43969	12.95592652	19.76889417	25.44356521	21.43198479	30.12204458	23.97425771	27.84539479	28.23278729	32.15912063	221.9339757	147.5528752	0
B2	B	1115	157	43970	10.84213885	19.22190538	25.30036654	21.45426231	30.15113615	23.96904077	27.84622385	28.21093423	32.11731962	219.1133277	146.5694926	0
C1	C	1119	20	43833	37.7217325	38.59098583	50.35664	52.17021917	20.944	52.45838792	51.28816792	51.87625792	52.44608083	407.8524721	248.6757049	0.4
C1	C	1119	21	43834	39.06602146	40.31749021	52.61224563	54.4267925	20.8747	54.80752479	53.72189958	54.16593271	54.50584333	424.4984502	258.8147217	0
C1	C	1119	22	43835	38.63437354	40.30124792	52.59336646	54.39491063	20.8854	54.82363563	53.77731167	54.20113979	54.47579458	424.0871802	258.5202301	0
C1	C	1119	23	43836	38.26952646	40.28115771	52.55664188	54.37517188	20.8961	54.85371271	53.79184646	54.21089854	54.39401021	423.6290658	258.2022929	0
C1	C	1119	24	43837	37.89319583	40.267415	52.52826771	54.3374825	20.9468	54.85954646	53.81973521	54.22142604	54.37559667	423.2494654	257.9333689	0.2
C1	C	1119	25	43838	37.1755858	40.2163964	52.5026728	54.32002	20.9575	54.8563296	53.8398082	54.248516	54.353444	422.4702728	257.384012	0.2
C1	C	1119	26	43839	36.65006125	40.18937958	52.4684725	54.29560896	20.9282	54.85970125	53.85135354	54.257995	54.34608938	421.8468615	256.95341	0
C1	C	1119	27	43840	36.24601292	40.18097479	52.43866542	54.27233146	20.9389	54.84572958	53.85270854	54.29534479	54.36216813	421.4328356	256.6652029	0
C1	C	1119	28	43841	35.42696375	40.14734292	52.42654208	54.26780854	20.9496	54.84588417	53.87334104	54.30108833	54.38372063	420.6222915	256.0872301	0
C1	C	1119	29	43842	34.69323958	40.08522896	52.38360979	54.2088475	20.9603	54.84742083	53.81821271	54.23635563	54.42087167	419.6540867	255.4250884	0
C1	C	1119	30	43843	34.2060886	40.0146106	52.350668	54.172838	20.971	54.8348174	53.8274728	54.2475996	54.4085186	419.0336136	254.9956094	0
C1	C	1119	31	43844	33.82293958	39.96288021	52.30043	54.14427729	20.9817	54.81166646	53.82277854	54.21817229	54.42269667	418.487541	254.6247102	0
C1	C	1119	32	43845	33.44352396	39.92504833	52.26134854	54.12781542	20.9924	54.82286688	53.81686021	54.24095	54.41324208	418.0440554	254.316384	0
C1	C	1119	33	43846	32.95251063	39.88358979	52.24239458	54.111685	21.0031	54.79785896	53.79995458	54.22295792	54.43181833	417.4458698	253.9021342	0
C1	C	1119	34	43847	32.4925952	39.8229768	52.2151492	54.0905864	21.0138	54.796669	53.8161104	54.2264628	54.4303312	416.904681	253.5228408	0
C1	C	1119	35	43848	33.59808271	39.78535146	52.19387188	54.08894125	23.1045	54.78098583	53.8043525	54.2285075	54.44758167	420.0321748	255.4693046	10.4
C1	C	1119	36	43849	36.65247125	39.972815	52.21485271	54.09894063	21.0752	54.78712021	53.79826792	54.20745396	54.46998458	421.2771063	256.6156515	0.2
C1	C	1119	37	43850	36.33698542	39.95818458	52.26163729	54.08765167	21.0459	54.79172313	53.78880271	54.22984646	54.45289229	420.9536236	256.3846318	0
C1	C	1119	38	43851	35.17525367	39.11117082	51.1718098	52.94745959	21.0566	53.65296551	52.69003551	53.08227082	53.33810735	412.2256731	251.0124774	0
C1	C	1119	39	43852	36.71664604	39.99418771	52.2642625	54.10265021	22.4273	54.79586396	53.81500292	54.23750417	54.46583604	422.8192536	257.5160054	6.8
C1	C	1119	40	43853	37.46626896	40.15662521	52.35618958	54.10281229	23.278	54.79417708	53.82987875	54.219515	54.47081479	424.6742817	258.7025029	11
C1	C	1119	41	43854	37.86638042	40.30721438	52.63962708	54.27848125	22.8887	54.84068146	53.8379975	54.21185667	54.46550396	425.3364427	259.1417272	9
C1	C	1119	42	43855	38.39127542	40.38367958	52.73443313	54.34039583	25.0194	54.96876208	54.12141	54.46416438	54.52644229	428.9499627	261.319744	19.6
C1	C	1119	43	43856	38.3548975	40.42051354	52.82886	54.35138958	21.1501	54.99458521	54.26427729	54.57969938	54.5963775	425.5407	259.3629273	0.2
C1	C	1119	44	43857	38.36266854	40.43815125	52.87626813	54.38665771	21.1608	55.00396188	54.28246021	54.57412396	54.63793625	425.7230279	259.4710824	0.2
C1	C	1119	45	43858	38.40133	40.43877583	52.90078917	54.37808229	21.1315	55.00796	54.30217333	54.59718771	54.67285854	425.8306569	259.5415557	0
C1	C	1119	46	43859	38.40701229	40.441945	52.91062813	54.38584979	21.1822	55.02718458	54.31764083	54.63621667	54.69764833	426.0063256	259.6475434	0.2
C1	C	1119	47	43860	38.38353521	40.43569104	52.87979125	54.39588042	21.1929	55.05179229	54.3363425	54.63756271	54.70530333	426.0187988	259.6520373	0.2
C1	C	1119	48	43861	37.5723698	39.6052028	51.776739	53.289163	21.1636	53.925739	53.23261	53.5490914	53.641696	417.756211	254.6032494	0
C1	C	1119	49	43862	38.32785438	40.44081979	52.82108208	54.37711083	21.1743	55.03441208	54.35164583	54.70334813	54.7937	426.0242731	259.6608806	0
C1	C	1119	50	43863	38.28945979	40.43548229	52.80142229	54.38309771	21.225	55.05410021	54.3555575	54.68776104	54.84868667	426.0805675	259.6905094	0.2
C1	C	1119	51	43864	38.13459229	40.41934542	52.76079958	54.37031708	21.1957	55.03579688	54.33787146	54.66468313	54.88519	425.8042958	259.5111475	0
C1	C	1119	52	43865	37.90774542	40.40370604	52.74877771	54.35802208	21.2064	55.01887875	54.30693313	54.64160083	54.89636104	425.488425	259.2969284	0
C1	C	1119	53	43866	37.56709833	40.38280792	52.72840229	54.34346583	21.2171	54.99058708	54.28382	54.61314583	54.94623125	425.0726585	259.0118256	0
C1	C	1119	54	43867	36.96159292	40.35096938	52.70656542	54.33602708	21.2278	54.9809025	54.28042	54.58930708	54.99779813	424.4313825	258.5603987	0
C1	C	1119	55	43868	36.432445	40.27476188	52.67916979	54.32584042	21.2385	54.99073979	54.26393333	54.58546167	55.03185729	423.8227092	258.1324305	0
C1	C	1119	56	43869	36.04067854	40.23415396	52.63977146	54.31403833	21.2892	54.98628563	54.24253	54.57104708	55.06642938	423.3841344	257.825232	0.2
C1	C	1119	57	43870	35.81900188	40.20585458	52.59483125	54.31533167	21.2599	54.96307646	54.24677979	54.570855	55.07444833	423.050079	257.6014228	0
C1	C	1119	58	43871	35.00024729	40.13055833	52.55679188	54.2915675	21.2706	54.96276938	54.23845917	54.57374063	55.07428125	422.0990154	256.9368193	0
C1	C	1119	59	43872	34.10619438	40.03199146	52.50165958	54.25940563	21.2813	54.93372563	54.21536188	54.53781708	55.08363792	420.9510936	256.1445966	0
C1	C	1119	60	43873	33.52017813	39.95457833	52.45619854	54.22418958	21.332	54.92297104	54.22266292	54.53531958	55.06576125	420.2338594	255.6444703	0.2
C1	C	1119	61	43874	33.17390521	39.89352958	52.44611917	54.22467375	21.3027	54.90192625	54.20789104	54.53647313	55.06074854	419.7479667	255.310441	0
C1	C	1119	62	43875	32.00036792	39.69146521	52.38813917	54.19544479	21.3134	54.89870271	54.17784417	54.50977479	55.09165792	418.2667967	254.277332	0
C1	C	1119	63	43876	30.68669333	39.37545521	52.32377583	54.15186208	21.3241	54.88457313	54.15611938	54.49230479	55.07545083	416.4703346	253.0270164	0
C1	C	1119	64	43877	29.35280979	38.87216708	52.24692667	54.11329958	21.3348	54.86814458	54.14661708	54.47176292	55.08865042	414.4951781	251.648123	0
C1	C	1119	65	43878	28.10889063	38.20038458	52.1413125	54.06975333	21.3455	54.84695979	54.131685	54.46024604	55.10552583	412.4102577	250.1974387	0
C1	C	1119	66	43879	27.00447208	37.55167667	51.9843775	54.03734896	21.3562	54.82286688	54.12167375	54.4525675	55.12107021	410.4522536	248.8429057	0
C1	C	1119	67	43880	25.94597458	36.86768521	51.72642104	54.00544104	21.3669	54.817805	54.10285333	54.46734917	55.13828917	408.4387185	247.4625273	0
C1	C	1119	68	43881	24.62325729	36.06745917	51.22063917	53.98143479	21.4176	54.76687563	54.05893792	54.47694563	55.12458083	405.7377304	245.6407535	0.2
C1	C	1119	69	43882	23.23236	35.20766042	50.36074104	53.9390825	21.3883	54.75460708	54.03385542	54.44796563	55.14129958	402.5058717	243.5073631	0
C1	C	1119	70	43883	21.8005825	34.34013958	49.26672063	53.84896854	21.439	54.71352104	54.01962354	54.44623813	55.15986042	399.0346544	241.2404056	0.2
C1	C	1119	71	43884	20.2999475	33.39576938	47.61393583	53.77741354	21.4097	54.66341521	53.98438771	54.42091229	55.17374042	394.7392219	238.494396	0
C1	C	1119	72	43885	18.76593604	32.44982875	45.79569021	53.76905792	21.4204	54.61181167	53.89297458	54.37181583	55.20435479	390.2818698	235.6532191	0
C1	C	1119	73	43886	17.47688708	31.68512229	44.37916521	53.71090583	21.4311	54.55961417	53.85372271	54.32293604	55.23965792	386.6591113	233.3387454	0
C1	C	1119	74	43887	16.37909604	30.91391167	43.04387292	53.62102396	21.4418	54.51051354	53.79066458	54.32197792	55.24835854	383.2712192	231.1839438	0
C1	C	1119	75	43888	15.24468938	29.89709	41.65364521	53.47193688	21.4525	54.45837917	53.72747646	54.3024325	55.25706521	379.4652148	228.7531517	0
C1	C	1119	76	43889	13.92881542	28.83216438	40.22792292	53.30824938	21.4632	54.391765	53.68239313	54.27197313	55.2659375	375.3724209	226.1275142	0
C1	C	1119	77	43890	12.87553646	27.87596	38.82765875	53.1176925	21.6339	54.35816917	53.63395875	54.23750333	55.26660708	371.826986	223.8658883	0.8
C1	C	1119	78	43891	12.68115458	27.28613313	37.77345542	52.97231104	21.5246	54.32886167	53.58470333	54.23061313	55.26409417	369.6459265	222.542262	0.2
C1	C	1119	79	43892	13.09784208	26.56706771	36.11701667	52.7758925	22.0953	54.30368229	53.53986458	54.18257646	55.26761188	367.9468542	221.5789253	3
C1	C	1119	80	43893	12.9054675	25.73304271	33.57911	52.39078771	21.506	54.28583125	53.50768229	54.19405438	55.26744563	363.3694215	218.8980088	0
C1	C	1119	81	43894	12.27515083	25.011895	30.95028875	51.83474063	21.5167	54.25334521	53.46405438	54.17664604	55.23262771	358.7154486	216.1341635	0
C1	C	1119	82	43895	11.63634958	24.30584875	28.7990325	51.23492063	21.5274	54.24388896	53.44839521	54.11391208	55.23513646	354.5448842	213.6355277	0
C1	C	1119	83	43896	10.89978917	23.78056771	27.33013271	50.52459042	21.5381	54.23763833	53.42701292	54.09001583	55.20017417	351.0280213	211.5065951	0
C1	C	1119	84	43897	9.409502	23.00438583	25.34082792	49.50327479	21.5488	54.21583479	53.38814021	54.04091042	55.15852333	345.6101993	208.1731167	0
C1	C	1119	85	43898	8.055458229	22.27109771	23.71091708	48.5353125	21.5595	54.20958354	53.34238438	54.02161479	55.13243958	340.8383078	205.2255041	0
C1	C	1119	86	43899	7.108933375	21.60951958	22.38863208	47.69014979	21.5702	54.18428292	53.295815	53.98800396	55.0888175	336.9243542	202.8202117	0
C1	C	1119	87	43900	5.616690417	20.96363708	21.13570979	46.81705292	21.5809	54.179255	53.26018813	53.9441025	55.05790854	332.5554444	200.0812433	0
C1	C	1119	88	43901	4.192137542	20.36856542	20.01925125	45.98079313	21.5916	54.15290229	53.24523688	53.9337975	55.03920208	328.5234861	197.5496453	0
C1	C	1119	89	43902	3.035527771	19.80888729	19.15520896	45.25975	21.6023	54.11056792	53.20660708	53.89068667	55.03920208	325.1087378	195.401427	0
C1	C	1119	90	43903	2.248382563	19.35531063	18.49608188	44.66030333	21.613	54.06352813	53.19065667	53.87580938	55.01332313	322.5163957	193.780074	0
C1	C	1119	91	43904	1.609837083	19.12078333	18.13562042	44.26186854	21.6637	53.98747125	53.18830625	53.86360688	55.03202333	320.8632171	192.735961	0.2
C1	C	1119	92	43905	0.387413184	18.92674354	17.79109563	43.87589313	21.6344	53.93867333	53.14886271	53.82948604	55.02100229	318.5535699	191.2371682	0
C1	C	1119	93	43906	-0.056638161	18.59533271	17.51012958	43.46346604	23.6051	53.85528271	53.09988	53.82624688	55.04521458	318.9440143	191.3829786	9.8
C1	C	1119	94	43907	10.43356323	18.72740729	17.17737708	43.03175604	22.0158	53.81232396	53.07187604	53.79080188	55.01465896	327.0755645	197.4984113	1.8
C1	C	1119	95	43908	9.551696375	18.84472354	16.82446771	42.49897042	21.6665	53.63120375	53.03081125	53.77270646	55.02851792	324.8495974	196.1418196	0
C1	C	1119	96	43909	8.710920875	18.86382104	16.53971104	42.07529271	21.6772	53.33967896	52.95610021	53.70949167	55.038535	322.9107515	194.934381	0
C1	C	1119	97	43910	8.809748083	18.90321	16.41432167	41.79766375	21.9279	53.11122188	52.89015125	53.68665063	55.03168729	322.5725546	194.7686714	1.2
C1	C	1119	98	43911	15.62509831	19.14629083	16.35807542	41.575635	24.3786	52.92244542	52.84749354	53.70244729	55.01849854	331.5745844	200.9026284	13.4
C1	C	1119	99	43912	18.99373729	19.665575	16.30588229	41.32158417	22.3493	52.79150729	52.83177438	53.70606354	54.98928479	332.9547088	202.2215432	3.2
C1	C	1119	100	43913	20.44036125	20.81682854	16.33301021	41.13128875	23.28	52.62499354	52.84231042	53.67352375	55.00597875	336.1482952	204.4110507	7.8
C1	C	1119	101	43914	23.42484813	26.87592604	16.74785125	41.09498125	21.8107	52.31698958	52.79616604	53.61000104	55.01415563	343.691619	209.9424178	0.4
C1	C	1119	102	43915	22.67225	28.11875938	17.282135	41.08567104	21.7414	51.94136375	52.75005188	53.56001125	55.00147146	344.1531138	210.2526491	0
C1	C	1119	103	43916	21.89526208	27.99918792	17.66591354	41.07622521	21.7521	51.69119354	52.70028229	53.50739063	54.99595938	343.2835146	209.616852	0
C1	C	1119	104	43917	21.38391479	27.38458792	17.92251854	41.09238021	21.7628	51.47009792	52.63252667	53.45669354	55.00798167	342.1135013	208.7819634	0
C1	C	1119	105	43918	19.31395375	26.50029438	17.99780063	41.04981479	21.7735	51.22838063	52.52648813	53.41836833	54.99462521	338.8032258	206.4777841	0
C1	C	1119	106	43919	17.48937313	25.60573604	17.99756479	41.03230333	21.7842	50.9498725	52.41508021	53.324135	54.98144	335.579705	204.2527976	0
C1	C	1119	107	43920	16.76696792	24.88994083	18.01346792	41.02765292	23.2349	50.70998979	52.33722979	53.22752146	54.9697575	335.1774281	203.823001	7.2
C1	C	1119	108	43921	25.30063458	33.27048438	28.89670604	41.09502479	27.6056	50.42659083	52.27024396	53.20253146	54.94255875	367.0103748	224.0631474	29
C1	C	1119	109	43922	24.20441646	34.31602458	38.47697104	42.31307792	21.8163	50.26002896	52.16896854	53.16847146	54.92804708	371.652306	226.3849165	0
C1	C	1119	110	43923	24.69846625	34.58557958	42.02012354	49.06035396	24.947	50.08874792	51.87070688	53.13045188	54.89302583	385.2944558	234.0178323	15.6
C1	C	1119	111	43924	23.81724667	34.14002833	42.17675292	51.66243604	21.8777	49.70026479	51.50309583	53.11135042	54.86535292	382.8542279	232.3442332	0.2
C1	C	1119	112	43925	23.19835146	33.87864792	41.88739792	51.69491125	21.8484	49.40472542	51.28840813	53.07713333	54.84734875	381.1253242	231.2357203	0
C1	C	1119	113	43926	22.47031167	33.50673688	41.75153729	51.64548396	21.8991	49.25183854	51.17020333	53.04878833	54.83101917	379.5750192	230.1992641	0.2
C1	C	1119	114	43927	21.97393563	33.04493875	41.64284396	51.59277542	22.1898	49.18117708	51.09361479	53.02668042	54.82451875	378.5702848	229.4963859	1.6
C1	C	1119	115	43928	21.37750854	32.50605333	41.54110896	51.53401208	21.9605	49.14767167	51.083455	52.99571396	54.82135333	376.9673769	228.4248058	0.4
C1	C	1119	116	43929	19.30509833	31.31215313	40.52785958	51.38437875	21.8912	49.13099375	51.04822542	52.96965854	54.83701583	372.4065833	225.3991499	0
C1	C	1119	117	43930	18.01690021	30.19422688	38.90781167	51.16378708	22.4619	49.12697021	51.04789625	52.95814167	54.83934958	368.7169835	223.01141	2.8
C1	C	1119	118	43931	18.50450938	29.48613646	37.58962708	50.90528313	21.9926	49.17427458	51.05576167	52.95210188	54.83868271	366.4989769	221.7533806	0.4
C1	C	1119	119	43932	16.6151175	28.25558354	35.72173229	50.42690833	21.9233	49.21585167	51.02545375	52.93625396	54.85384979	360.9740508	218.2296702	0
C1	C	1119	120	43933	14.07799521	26.68470646	33.69235813	49.84517792	21.934	49.29849521	50.99975021	52.90172771	54.83584938	354.2700602	213.9004265	0
C1	C	1119	121	43934	12.50415563	25.48730417	32.06060896	49.38256604	22.2647	49.35800021	50.98321396	52.87890771	54.85668375	349.7761404	211.0091746	1.6
C1	C	1119	122	43935	11.24898792	24.51562167	30.63880708	48.98682125	22.0354	49.46979333	50.97732063	52.84968021	54.83301854	345.5554506	208.335468	0.4
C1	C	1119	123	43936	16.95537396	24.86699938	29.54187	48.60957229	25.0061	49.51193625	50.97273875	52.84006813	54.84717792	353.1518367	213.5647572	15.2
C1	C	1119	124	43937	18.97182938	26.13198917	29.11237167	48.25174333	21.9768	49.52695854	50.98239542	52.79615833	54.84351875	352.5937646	213.6998772	0
C1	C	1119	125	43938	17.75809063	26.01229563	28.43034021	47.91744458	21.9875	49.54313792	50.97568396	52.77995833	54.82318583	350.2276371	212.1891968	0
C1	C	1119	126	43939	15.80961188	25.37539167	27.55805042	47.65125146	21.9982	49.59920813	50.93199396	52.77958167	54.83185104	346.5351402	209.7547597	0
C1	C	1119	127	43940	13.23824292	24.36888438	26.46729167	47.37910563	22.0089	49.62349958	50.91923167	52.73646063	54.84534833	341.5869648	206.4696398	0
C1	C	1119	128	43941	11.37521846	23.30217375	25.29714646	47.07595854	22.9396	49.63969271	50.89649958	52.70407438	54.82318667	338.0535505	204.0879272	4.6
C1	C	1119	129	43942	17.57733917	23.99108208	24.55226646	46.70351625	23.8303	49.61959188	50.8989525	52.68187083	54.83967958	344.6945988	208.8648282	9
C1	C	1119	130	43943	18.55879938	24.57550271	24.15868333	46.30115125	22.041	49.58070563	50.8780225	52.67340167	54.84051208	343.6077785	208.4706553	0
C1	C	1119	131	43944	17.12078063	24.31093042	23.58378417	45.95382771	22.0517	49.51670979	50.87753167	52.64086167	54.82785333	340.8839794	206.7013044	0
C1	C	1119	132	43945	14.81661521	23.58660708	22.86990563	45.55777875	22.0624	49.46602729	50.83062833	52.59855688	54.82235333	336.6108725	203.8689163	0
C1	C	1119	133	43946	16.21062292	23.33968188	22.3190175	45.15611188	27.9531	49.45000771	50.81640875	52.55119583	54.80935938	342.6055058	207.5033166	29.4
C1	C	1119	134	43947	21.89209167	31.63394063	30.28194063	45.04567146	23.2838	49.35742354	50.67586917	52.537105	54.77354958	359.4813917	218.8303458	6
C1	C	1119	135	43948	22.41586792	32.51096604	35.57619	45.73848896	23.9745	49.28049063	50.59059792	52.53616563	54.78171146	367.4049786	223.3933769	9.4
C1	C	1119	136	43949	22.67518313	33.0569775	39.29401813	48.9097425	22.5052	49.14523854	50.50071083	52.49503813	54.76872063	373.3508294	226.7046241	2
C1	C	1119	137	43950	21.69746375	32.83450271	39.42263417	50.32783542	22.1559	48.98165396	50.38293979	52.44398208	54.74574646	372.9926583	226.2850127	0.2
C1	C	1119	138	43951	20.34399792	32.56035458	39.2475	50.56022792	22.1666	48.82309563	50.31762021	52.42277854	54.7395875	371.1817623	225.0217863	0.2
C1	C	1119	139	43952	18.47729938	32.00055625	38.95083229	50.55001229	22.1773	48.72877583	50.29293292	52.40139625	54.75223854	368.3313437	223.0662373	0.2
C1	C	1119	140	43953	16.16155479	30.95010083	38.16248958	50.40705729	22.148	48.68901354	50.30527688	52.38601396	54.73709104	363.9465979	220.1201552	0
C1	C	1119	141	43954	13.26571604	29.38856354	36.32978604	50.04751375	22.1587	48.69130292	50.34214854	52.3839525	54.72777104	357.3354544	215.7874295	0
C1	C	1119	142	43955	10.26766229	27.75635646	33.85898479	49.4519075	22.1694	48.72277021	50.39952104	52.39595646	54.70763333	349.7301921	210.8867816	0
C1	C	1119	143	43956	7.762310646	26.53514271	31.73214458	48.75626563	22.1801	48.75409458	50.44781625	52.39970438	54.6841725	343.2517513	206.7469602	0
C1	C	1119	144	43957	5.960475729	25.51217792	29.94423625	47.94191792	22.1908	48.76053375	50.49809521	52.40083	54.6517425	337.8608093	203.3457952	0
C1	C	1119	145	43958	4.248210104	24.59129479	28.39420333	47.06646188	22.2015	48.74164729	50.53651813	52.39220208	54.59538708	332.7674247	200.1337615	0
C1	C	1119	146	43959	1.117222327	23.810585	27.07994729	46.24895833	22.2122	48.73735604	50.58847917	52.38695229	54.52975958	326.71146	196.1876437	0
C1	C	1119	147	43960	2.553786497	23.17768708	26.11483729	45.63720667	22.4229	48.734495	50.63737688	52.36745	54.47795271	326.1236921	196.000998	1
C1	C	1119	148	43961	3.990350667	23.00002833	25.5564925	45.30254167	23.7136	48.74622563	50.65775542	52.33427146	54.46218542	327.7634511	197.1384638	7.4
C1	C	1119	149	43962	8.619647979	22.72789708	25.20711417	45.11050583	23.8843	48.78357792	50.65498125	52.33802021	54.47645771	331.8025022	200.0627311	8.2
C1	C	1119	150	43963	10.13107244	22.59096271	24.93574354	44.90060979	22.655	48.81564646	50.66329938	52.31777646	54.49122833	331.5013391	200.086231	2
C1	C	1119	151	43964	10.58790054	22.48862729	24.73861688	44.69716	22.9057	48.85875708	50.63704646	52.32040438	54.48210083	331.7163135	200.2694945	3.2
C1	C	1119	152	43965	11.62274917	22.50050313	24.53695625	44.46170479	22.3964	48.88469667	50.62889521	52.29979375	54.47595979	331.8076588	200.4730699	0.6
C1	C	1119	153	43966	10.51602488	22.43577938	24.29675563	44.21078688	22.3271	48.919815	50.6287325	52.30747375	54.48873937	330.1312074	199.368361	0.2
C1	C	1119	154	43967	9.118116146	22.341415	24.03755167	43.88063354	22.3778	48.97044375	50.64585104	52.28443396	54.46234979	328.1185949	198.0259859	0.4
C1	C	1119	155	43968	11.95842	22.42229542	23.73529292	43.55149438	22.9885	49.018235	50.64764396	52.27769188	54.46218625	331.0617598	200.129475	3.4
C1	C	1119	156	43969	10.30415373	22.28961688	23.42403458	43.15718104	22.3192	49.07164875	50.65041646	52.27900313	54.45421896	327.9494735	198.1205515	0
C1	C	1119	157	43970	9.3136825	22.1828475	23.36257917	42.91786542	22.3299	49.09750667	50.66248417	52.29960583	54.4626825	326.6291538	197.2254663	0
C2	C	1104	20	43833	34.73978906	37.77968353	31.21408824	42.09265235	20.944	40.40446412	38.71929588	39.00276353	42.58315647	327.4798932	181.4908994	0.4
C2	C	1104	21	43834	41.18202717	47.22632891	37.1978437	52.64406283	20.8747	50.633025	48.511895	47.84527261	53.26629087	399.3814461	221.4285836	0
C2	C	1104	22	43835	41.06037854	49.41106229	38.62238063	55.15276854	20.8854	53.08064542	50.87178271	51.32620729	55.79180646	416.2024319	230.9711202	0
C2	C	1104	23	43836	39.00896063	49.20768167	38.42570646	55.09345125	20.8961	53.05853313	49.81792479	51.31262229	55.7681275	412.5891077	229.0822395	0
C2	C	1104	24	43837	37.73054208	49.20268813	38.36957167	55.14301417	20.9468	53.13038688	50.90489917	51.36438896	55.80501521	412.5973063	229.171089	0.2
C2	C	1104	25	43838	35.88202446	49.03037964	38.23951464	55.08113786	20.9575	53.10059857	50.88522304	51.35560714	55.80046179	410.3324471	228.0265512	0.2
C2	C	1104	26	43839	34.58617188	48.98676854	38.20270521	55.13094854	20.9282	53.16178813	50.93118063	51.40699542	55.85159729	409.1863556	227.4671282	0
C2	C	1104	27	43840	33.29241146	48.92801792	38.12731646	55.10169958	20.9389	53.17739979	50.93818125	51.40793854	55.85093646	407.7628015	226.7522785	0
C2	C	1104	28	43841	30.40196042	48.84945813	38.06726917	55.09988313	20.9496	53.18327979	50.95171438	51.42538958	55.86084896	404.7894036	225.2594677	0
C2	C	1104	29	43842	28.62101917	48.63578563	37.93657063	55.02600063	20.9603	53.13756354	50.89282563	51.38212208	55.82786625	402.4200536	224.0506749	0
C2	C	1104	30	43843	26.99055083	47.37316083	36.97694042	53.76375938	20.971	51.95508042	48.67223417	49.20988375	54.62154646	390.5341563	217.4201838	0
C2	C	1104	31	43844	26.86868063	48.48123854	37.81368583	55.04521208	20.9817	53.19852938	50.81195896	51.44128021	55.8977	400.5399856	223.1208727	0
C2	C	1104	32	43845	25.67575563	48.35902875	37.73308396	55.02886729	20.9924	53.17005313	50.80310375	51.44348167	55.89951688	399.1052911	222.3972464	0
C2	C	1104	33	43846	24.1026225	48.24202188	37.72178333	55.03959896	21.0031	53.18585	50.80931792	51.47195708	55.92844833	397.5047	221.6001305	0
C2	C	1104	34	43847	22.5366017	47.96156245	37.73265151	54.84954774	21.0138	53.03289377	50.66795038	51.34665038	55.81330226	394.9549602	220.2670846	0
C2	C	1104	35	43848	27.39064583	48.39354583	37.80985417	55.04323083	23.1045	53.19999708	50.80046521	51.45197563	55.92629792	403.1205125	224.5540968	10.4
C2	C	1104	36	43849	35.03676521	48.62114542	37.81775458	55.0531375	21.0752	53.20937083	50.80605438	51.456065	55.93225208	409.007745	227.4010303	0.2
C2	C	1104	37	43850	32.93156979	48.77379833	37.85012583	55.04900958	21.0459	53.20661417	50.81102813	51.44835792	55.91885958	407.0352633	226.4023154	0
C2	C	1104	38	43851	31.8609375	47.74225154	37.05841635	53.90136788	21.0566	52.12596673	49.75500481	50.40008346	54.79980712	398.7004354	221.7968617	0
C2	C	1104	39	43852	37.27980563	48.80811979	38.10449	55.06007438	22.4273	53.21083938	50.85251229	51.44285104	55.929275	413.1152675	229.5518827	6.8
C2	C	1104	40	43853	40.43609583	49.2918	38.14618625	55.05214729	23.278	53.21966271	50.89370104	51.46723854	55.91439458	417.6992262	231.9175848	11
C2	C	1104	41	43854	41.63298563	50.59487146	38.95887333	55.20586375	22.8887	53.32579938	50.94316354	51.46362042	55.96566688	420.9795444	233.557772	9
C2	C	1104	42	43855	43.92378146	51.87207146	41.0545725	55.30018125	25.0194	54.0025025	51.39572688	51.55435938	55.90315708	430.0257525	238.3053321	19.6
C2	C	1104	43	43856	41.96391792	50.444355	43.95189188	55.30018146	21.1501	54.24572292	51.62555979	51.81017354	55.94465333	426.4365558	236.3150417	0.2
C2	C	1104	44	43857	41.77320771	50.29049833	40.18952042	55.29041313	21.1608	54.20947458	51.66712188	51.88618417	55.95275625	422.4199765	234.3235431	0.2
C2	C	1104	45	43858	41.37762771	50.22655896	39.77119229	55.27849292	21.1315	54.21802333	51.68657771	51.927935	55.94035479	421.5582627	233.8954164	0
C2	C	1104	46	43859	41.18133542	50.17861125	39.53074688	55.28610854	21.1822	54.20278646	51.68469625	51.95910479	55.93754271	421.1431323	233.6932536	0.2
C2	C	1104	47	43860	40.99376625	50.13114292	39.41466479	55.28263292	21.1929	54.18402292	51.69678125	51.97145333	55.96549229	420.8328567	233.5431143	0.2
